account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats_x,is_trial,churn_flag_x,mrr_amount,arr_amount,seats_y,upgrade_flag,downgrade_flag,churn_flag_y,billing_frequency,auto_renew_flag,total_usage_count,total_usage_secs,total_errors,beta_feature_ratio,ticket_count,avg_resolution_time,avg_satisfaction,escalation_rate,churn,churn_risk_score
A-e888d1,Company_102,Cybersecurity,US,2023-03-28,other,Pro,14,False,False,1240.5454545454545,14886.545454545454,22.727272727272727,0.0909090909090909,0.0,True,monthly,0.7272727272727273,552.0,158087.0,36.0,0.0747222222222222,5.0,43.0,4.0,0.2,1,0.6133333333333333
A-69fad4,Company_103,FinTech,UK,2023-04-06,ads,Basic,6,False,True,1245.857142857143,14950.285714285714,16.0,0.0,0.0,True,monthly,0.8571428571428571,412.0,124646.0,24.0,0.1144557823129251,4.0,43.0,3.6666666666666665,0.0,1,0.3566666666666667
A-9289f6,Company_104,EdTech,US,2023-05-31,event,Enterprise,1,False,False,1091.3333333333333,13096.0,21.666666666666668,0.1666666666666666,0.0,True,annual,0.8333333333333334,642.0,200375.0,38.0,0.0898809523809523,6.0,37.5,4.333333333333333,0.0,1,0.8366666666666667
A-f19409,Company_105,DevTools,US,2023-03-16,other,Basic,23,False,True,2844.6666666666665,34136.0,28.5,0.1666666666666666,0.0,True,annual,0.8333333333333334,659.0,209812.0,31.0,0.2093253968253968,3.0,6.333333333333333,4.0,0.0,1,0.81
A-22f2df,Company_106,DevTools,US,2024-12-14,ads,Basic,3,False,False,827.8888888888889,9934.666666666666,17.22222222222222,0.1111111111111111,0.1111111111111111,False,annual,0.7777777777777778,429.0,119127.0,17.0,0.1029100529100529,5.0,44.8,5.0,0.0,0,0.19333333333333333
A-039727,Company_107,EdTech,AU,2024-11-02,organic,Pro,25,False,False,2428.0,29136.0,27.933333333333334,0.2,0.1333333333333333,True,annual,0.8,768.0,249545.0,32.0,0.0416666666666666,0.0,0.0,0.0,0.0,1,0.6466666666666666
A-2e3bad,Company_108,FinTech,CA,2023-08-13,other,Pro,61,False,False,4587.2,55046.4,61.0,0.0,0.0,True,annual,0.8,435.0,123738.0,26.0,0.1066666666666666,5.0,31.4,3.5,0.0,1,0.8233333333333334
A-484819,Company_109,HealthTech,US,2023-02-21,organic,Pro,18,False,False,2575.5,30906.0,19.5,0.375,0.0,True,annual,0.875,336.0,116076.0,20.0,0.0952380952380952,5.0,33.2,4.5,0.0,1,0.85
A-425e76,Company_110,DevTools,UK,2023-05-17,other,Enterprise,8,False,True,1555.5454545454545,18666.545454545456,24.454545454545453,0.0909090909090909,0.0,True,monthly,0.9090909090909092,438.0,136419.0,24.0,0.1111111111111111,5.0,48.2,3.333333333333333,0.2,1,0.7933333333333333
A-e83938,Company_111,DevTools,UK,2023-11-21,other,Pro,2,True,True,937.875,11254.5,16.25,0.25,0.0,False,annual,0.75,266.0,87249.0,18.0,0.0458333333333333,4.0,31.0,3.0,0.0,1,0.7666666666666667
A-ad296b,Company_112,DevTools,AU,2024-07-15,event,Pro,38,False,False,3071.6666666666665,36860.0,38.0,0.0,0.0,True,annual,1.0,294.0,103805.0,12.0,0.1071428571428571,3.0,28.33333333333333,3.6666666666666665,0.3333333333333333,0,0.19333333333333333
A-e51ec7,Company_113,FinTech,CA,2023-09-23,partner,Enterprise,2,False,False,3009.5,36114.0,16.75,0.25,0.125,True,annual,0.75,417.0,126745.0,18.0,0.115079365079365,3.0,37.0,5.0,0.0,1,0.81
A-0aaf6e,Company_114,FinTech,US,2024-05-11,organic,Enterprise,3,False,False,2676.0,32112.0,23.88888888888889,0.0,0.0,True,monthly,0.6666666666666666,599.0,172442.0,39.0,0.1068783068783068,5.0,45.0,4.0,0.0,0,0.22
A-e61e98,Company_115,FinTech,US,2023-10-20,partner,Enterprise,19,False,True,1498.2222222222222,17978.666666666668,26.444444444444443,0.2222222222222222,0.0,False,monthly,0.7777777777777778,527.0,131994.0,25.0,0.1592592592592592,6.0,30.33333333333333,4.6,0.1666666666666666,1,0.33666666666666667
A-92a333,Company_116,FinTech,US,2023-03-24,event,Enterprise,9,False,False,1776.5,21318.0,23.5,0.0,0.1666666666666666,False,annual,1.0,364.0,103645.0,30.0,0.0486111111111111,4.0,23.25,0.0,0.25,0,0.2
A-95b24a,Company_117,FinTech,US,2023-06-06,event,Pro,38,False,True,2275.818181818182,27309.81818181818,39.27272727272727,0.3636363636363636,0.0909090909090909,False,annual,0.6363636363636364,611.0,188856.0,34.0,0.1177489177489177,5.0,21.2,4.25,0.0,0,0.20666666666666667
A-42e5e1,Company_118,DevTools,US,2024-07-09,ads,Pro,1,False,True,1273.7142857142858,15284.57142857143,18.428571428571427,0.1428571428571428,0.1428571428571428,True,annual,0.8571428571428571,411.0,116704.0,41.0,0.0680272108843537,3.0,29.0,4.0,0.0,1,0.8033333333333333
A-7d514c,Company_119,HealthTech,DE,2024-02-03,organic,Enterprise,17,False,False,2697.1111111111118,32365.33333333333,22.22222222222222,0.2222222222222222,0.0,True,monthly,0.8888888888888888,502.0,146707.0,30.0,0.1036833536833536,3.0,33.333333333333336,5.0,0.0,0,0.19666666666666666
A-65aeb5,Company_120,DevTools,US,2024-01-25,partner,Pro,9,False,False,2866.0,34392.0,19.75,0.0,0.0833333333333333,True,annual,0.75,533.0,148034.0,40.0,0.0791666666666666,2.0,42.5,5.0,0.0,1,0.87
A-e2cd1b,Company_121,DevTools,US,2024-02-04,other,Enterprise,15,False,False,1394.2222222222222,16730.666666666668,33.55555555555556,0.1111111111111111,0.0,False,annual,1.0,465.0,138043.0,18.0,0.1365079365079365,5.0,37.8,4.0,0.0,0,0.15333333333333332
A-180abf,Company_122,DevTools,US,2023-08-14,event,Pro,64,False,True,4145.777777777777,49749.333333333336,64.0,0.2222222222222222,0.0,True,monthly,0.7777777777777778,499.0,136250.0,28.0,0.1825396825396825,3.0,36.333333333333336,3.0,0.0,1,0.6733333333333333
A-f17767,Company_123,DevTools,US,2023-01-30,event,Enterprise,1,True,True,1152.7857142857142,13833.42857142857,13.642857142857142,0.2142857142857142,0.0714285714285714,True,monthly,0.9285714285714286,713.0,208977.0,38.0,0.0494047619047619,3.0,36.333333333333336,4.0,0.3333333333333333,1,0.9133333333333333
A-5a184f,Company_124,DevTools,DE,2023-06-19,other,Enterprise,1,False,True,2068.3,24819.6,26.6,0.0,0.1,True,annual,1.0,587.0,175629.0,29.0,0.0416666666666666,3.0,15.333333333333334,4.333333333333333,0.0,1,0.52
A-7df7a7,Company_125,DevTools,US,2023-01-28,organic,Basic,7,False,True,1943.6666666666667,23324.0,19.266666666666666,0.0,0.1333333333333333,True,monthly,0.8,922.0,256811.0,47.0,0.095022385022385,3.0,28.0,4.0,0.3333333333333333,1,0.5866666666666667
A-1ac5e0,Company_126,DevTools,US,2024-10-20,event,Basic,33,False,True,1824.9,21898.8,33.0,0.0,0.0,False,monthly,0.5,558.0,167904.0,31.0,0.1585714285714285,7.0,40.42857142857143,3.8,0.0,0,0.1
A-52dd88,Company_127,Cybersecurity,US,2023-02-21,ads,Pro,23,False,False,1508.3636363636365,18100.36363636364,24.63636363636364,0.0909090909090909,0.0,False,annual,0.6363636363636364,516.0,180823.0,33.0,0.0646464646464646,1.0,72.0,0.0,0.0,0,0.17666666666666667
A-bece89,Company_128,Cybersecurity,IN,2023-12-01,event,Pro,26,False,False,3208.333333333333,38500.0,28.33333333333333,0.1666666666666666,0.0,False,annual,0.6666666666666666,176.0,48112.0,13.0,0.0888888888888888,4.0,32.5,4.0,0.25,1,0.49666666666666665
A-029f69,Company_129,Cybersecurity,CA,2024-03-07,event,Basic,3,False,False,914.875,10978.5,13.75,0.125,0.0,True,annual,0.625,789.0,241275.0,42.0,0.0880208333333333,2.0,42.0,3.0,0.0,1,0.44
A-5c046d,Company_130,EdTech,FR,2024-07-06,partner,Basic,93,False,False,10485.75,125829.0,93.0,0.0,0.0,False,annual,0.75,475.0,127926.0,23.0,0.115625,1.0,13.0,3.0,0.0,0,0.18
A-fb186e,Company_131,EdTech,IN,2024-10-27,organic,Basic,29,False,False,1923.6666666666667,23084.0,30.33333333333333,0.0,0.0,False,annual,0.6666666666666666,207.0,72170.0,7.0,0.25,6.0,26.166666666666668,3.6666666666666665,0.0,0,0.15333333333333332
A-ae052e,Company_132,FinTech,CA,2023-09-11,other,Basic,39,False,False,1282.1666666666667,15386.0,39.16666666666666,0.1666666666666666,0.1666666666666666,True,monthly,1.0,300.0,88383.0,12.0,0.3309523809523809,4.0,31.25,4.0,0.0,1,0.37
A-9f9299,Company_133,FinTech,US,2023-09-02,organic,Enterprise,28,True,False,2826.866666666667,33922.4,30.466666666666665,0.0,0.0,True,monthly,0.6,830.0,258465.0,54.0,0.1579365079365079,5.0,36.2,5.0,0.0,1,0.78
A-96e141,Company_134,DevTools,UK,2023-08-12,partner,Basic,14,False,False,2209.714285714286,26516.571428571428,24.571428571428573,0.0,0.0,True,monthly,1.0,346.0,81587.0,19.0,0.0571428571428571,5.0,32.8,4.333333333333333,0.0,1,0.5833333333333334
A-117171,Company_135,HealthTech,FR,2024-09-12,organic,Basic,45,False,True,2403.0,28836.0,45.0,0.0,0.2,True,monthly,1.0,208.0,59864.0,11.0,0.05,6.0,32.5,3.6666666666666665,0.1666666666666666,1,0.87
A-313be3,Company_136,EdTech,US,2023-11-15,partner,Enterprise,47,True,False,1727.8181818181818,20733.81818181818,47.81818181818182,0.0909090909090909,0.0,False,annual,0.7272727272727273,560.0,164545.0,40.0,0.0712121212121212,4.0,22.5,5.0,0.25,1,0.8233333333333334
A-671f31,Company_137,DevTools,US,2024-11-24,ads,Basic,59,False,False,5064.166666666667,60770.0,62.833333333333336,0.0,0.1666666666666666,False,annual,0.8333333333333334,167.0,43449.0,16.0,0.0,7.0,33.0,4.2,0.0,0,0.3
A-bbc346,Company_138,FinTech,US,2024-08-29,partner,Enterprise,19,False,False,2547.846153846154,30574.153846153848,25.76923076923077,0.2307692307692307,0.1538461538461538,True,annual,0.8461538461538461,650.0,179376.0,37.0,0.105006105006105,3.0,45.333333333333336,4.5,0.0,1,0.8766666666666667
A-c16101,Company_139,EdTech,IN,2024-09-06,other,Basic,7,False,False,1242.2,14906.4,15.8,0.1,0.1,False,monthly,0.9,561.0,185984.0,29.0,0.1634523809523809,4.0,28.0,5.0,0.25,1,0.4033333333333333
A-50f3f7,Company_140,HealthTech,US,2023-12-22,partner,Basic,31,False,True,2938.4666666666667,35261.6,39.0,0.0,0.1333333333333333,False,annual,0.8666666666666667,685.0,206893.0,45.0,0.0843915343915343,6.0,37.833333333333336,5.0,0.1666666666666666,0,0.19333333333333333
A-7da956,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,913.5833333333334,10963.0,14.916666666666666,0.0833333333333333,0.1666666666666666,True,annual,0.9166666666666666,543.0,150431.0,35.0,0.0638888888888888,3.0,32.666666666666664,5.0,0.0,0,0.23
A-019782,Company_142,DevTools,FR,2023-04-19,event,Enterprise,11,False,False,928.1111111111112,11137.333333333334,13.666666666666666,0.1111111111111111,0.0,True,annual,0.6666666666666666,562.0,160848.0,30.0,0.0530864197530864,2.0,10.0,3.0,0.0,0,0.18
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,1066.3636363636365,12796.363636363636,17.09090909090909,0.1818181818181818,0.0,True,monthly,0.8181818181818182,697.0,214976.0,40.0,0.022077922077922,2.0,68.5,3.0,0.5,1,0.8366666666666667
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,1565.2222222222222,18782.666666666668,29.88888888888889,0.2222222222222222,0.1111111111111111,True,monthly,1.0,434.0,134963.0,28.0,0.0936507936507936,6.0,41.0,4.333333333333333,0.0,0,0.16333333333333333
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2522.0,30264.0,27.08333333333333,0.0,0.0833333333333333,True,monthly,0.75,544.0,168051.0,25.0,0.1902777777777777,5.0,39.2,4.0,0.0,1,0.8133333333333334
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,1517.2,18206.4,26.8,0.0,0.2,False,monthly,0.6,268.0,84855.0,4.0,0.04,3.0,44.66666666666666,4.333333333333333,0.0,1,0.41333333333333333
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,3747.142857142857,44965.71428571428,86.0,0.0,0.0,True,monthly,0.7142857142857143,203.0,77446.0,10.0,0.0357142857142857,1.0,47.0,4.0,0.0,1,0.59
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,2802.875,33634.5,35.0,0.125,0.125,False,monthly,1.0,421.0,123802.0,11.0,0.1954365079365079,5.0,24.2,4.2,0.0,1,0.5333333333333333
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,2318.428571428572,27821.14285714286,36.0,0.0,0.0,False,monthly,0.8571428571428571,300.0,90218.0,15.0,0.0880952380952381,1.0,64.0,0.0,0.0,1,0.7833333333333333
A-37f969,Company_150,HealthTech,IN,2023-10-14,partner,Enterprise,30,False,False,2869.875,34438.5,32.625,0.25,0.0,False,monthly,0.75,312.0,107852.0,14.0,0.1063988095238095,5.0,22.2,3.6666666666666665,0.2,1,0.4766666666666667
A-10b8f2,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,2559.9166666666665,30719.0,52.66666666666666,0.0833333333333333,0.0,False,annual,0.6666666666666666,560.0,173183.0,23.0,0.1611111111111111,3.0,46.333333333333336,4.333333333333333,0.0,1,0.41
A-439b2f,Company_152,DevTools,US,2024-02-21,ads,Enterprise,1,False,True,299.3333333333333,3592.0,11.0,0.1666666666666666,0.0,True,annual,0.8333333333333334,171.0,54271.0,5.0,0.0833333333333333,3.0,18.33333333333333,0.0,0.0,1,0.7866666666666666
A-544d0a,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,1849.2,22190.4,17.1,0.1,0.2,False,monthly,0.7,510.0,152826.0,22.0,0.1732804232804232,2.0,38.5,4.0,0.5,0,0.13
A-ba6516,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,2183.0,26196.0,30.615384615384617,0.0769230769230769,0.2307692307692307,False,monthly,0.7692307692307693,642.0,213554.0,32.0,0.1888888888888888,6.0,31.5,4.0,0.0,1,0.38333333333333336
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,746.4666666666667,8957.6,22.866666666666667,0.1333333333333333,0.0,True,annual,1.0,696.0,214681.0,31.0,0.066609977324263,6.0,37.333333333333336,4.4,0.0,1,0.55
A-038089,Company_156,DevTools,FR,2023-12-19,other,Pro,5,False,True,701.3333333333334,8416.0,15.333333333333334,0.0,0.0,False,annual,1.0,210.0,63673.0,15.0,0.1111111111111111,6.0,30.166666666666668,3.6666666666666665,0.0,1,0.5266666666666666
A-afa505,Company_157,DevTools,US,2023-12-27,partner,Basic,70,True,False,7334.444444444444,88013.33333333333,70.0,0.2222222222222222,0.1111111111111111,True,monthly,0.5555555555555556,507.0,162673.0,28.0,0.1975308641975308,4.0,37.25,3.0,0.25,1,0.8866666666666667
A-d5a319,Company_158,FinTech,US,2023-05-04,other,Enterprise,15,False,True,3153.9166666666665,37847.0,24.416666666666668,0.25,0.1666666666666666,False,annual,0.8333333333333334,604.0,212655.0,43.0,0.0833333333333333,1.0,17.0,4.0,1.0,0,0.18
A-f97b9a,Company_159,FinTech,US,2023-07-09,event,Pro,16,False,False,2166.6363636363635,25999.636363636364,27.272727272727277,0.0909090909090909,0.0,False,annual,0.7272727272727273,561.0,173241.0,33.0,0.1084415584415584,7.0,31.714285714285715,3.6666666666666665,0.0,0,0.17333333333333334
A-2f6a32,Company_160,HealthTech,US,2024-08-26,organic,Basic,19,False,False,683.0,8196.0,23.181818181818183,0.0909090909090909,0.0,True,annual,1.0,654.0,207283.0,46.0,0.0882395382395382,2.0,41.0,3.5,0.0,0,0.19
A-856b1e,Company_161,FinTech,US,2023-10-31,partner,Basic,19,False,False,1053.5,12642.0,24.666666666666668,0.1666666666666666,0.0,False,monthly,0.8333333333333334,230.0,63418.0,24.0,0.1349206349206349,5.0,36.0,0.0,0.2,0,0.19333333333333333
A-17939a,Company_162,HealthTech,US,2024-12-26,organic,Basic,1,False,False,879.0,10548.0,28.181818181818183,0.0,0.0,True,monthly,0.8181818181818182,440.0,121725.0,43.0,0.1166666666666666,7.0,38.0,4.5,0.0,0,0.18666666666666668
A-d27f50,Company_163,Cybersecurity,UK,2024-07-20,ads,Enterprise,44,False,False,3734.5833333333335,44815.0,44.41666666666666,0.0833333333333333,0.0,True,monthly,0.75,481.0,170101.0,31.0,0.1486111111111111,4.0,37.5,3.75,0.0,0,0.22
A-e36807,Company_164,EdTech,AU,2024-05-17,other,Pro,6,False,False,1256.9,15082.8,31.6,0.0,0.0,True,annual,0.8,446.0,140849.0,27.0,0.0583333333333333,2.0,41.0,4.5,0.0,0,0.22666666666666666
A-ff79f2,Company_165,DevTools,US,2024-04-25,ads,Basic,8,False,True,3097.0,37164.0,30.55555555555556,0.2222222222222222,0.0,True,monthly,0.6666666666666666,393.0,133848.0,12.0,0.0518518518518518,2.0,50.0,0.0,0.0,0,0.24
A-5b1bcd,Company_166,DevTools,US,2023-09-16,organic,Pro,73,False,False,8886.533333333333,106638.4,73.0,0.2,0.0,True,annual,0.8666666666666667,869.0,251284.0,54.0,0.0635978835978836,4.0,43.25,4.5,0.0,1,0.8866666666666667
A-71615e,Company_167,EdTech,US,2024-05-18,organic,Basic,15,False,False,3131.769230769231,37581.230769230766,31.923076923076923,0.2307692307692307,0.0,False,annual,0.7692307692307693,620.0,194799.0,41.0,0.0502136752136752,1.0,49.0,0.0,0.0,1,0.8033333333333333
A-794a0b,Company_168,HealthTech,DE,2023-06-02,organic,Basic,23,False,False,1510.7142857142858,18128.571428571428,25.857142857142858,0.0,0.0,False,monthly,0.7142857142857143,347.0,94200.0,31.0,0.0476190476190476,0.0,0.0,0.0,0.0,1,0.8
A-86902e,Company_169,HealthTech,IN,2023-05-02,other,Enterprise,34,False,False,3604.1,43249.2,36.7,0.2,0.0,True,annual,0.9,628.0,202329.0,36.0,0.1275,9.0,40.888888888888886,3.5,0.0,1,0.47333333333333333
A-0532a9,Company_170,FinTech,IN,2024-09-25,event,Pro,19,False,False,1516.1,18193.2,20.9,0.4,0.1,False,annual,0.5,519.0,157792.0,30.0,0.1119047619047619,8.0,30.75,3.0,0.0,1,0.7866666666666666
A-9779ad,Company_171,Cybersecurity,AU,2024-03-29,event,Pro,40,True,True,5168.0,62016.0,40.0,0.0,0.0,False,monthly,0.5,413.0,109079.0,25.0,0.0699999999999999,3.0,20.666666666666668,5.0,0.0,1,0.8133333333333334
A-f45426,Company_172,HealthTech,US,2024-08-05,organic,Basic,9,False,False,1571.7272727272727,18860.727272727272,19.818181818181817,0.0,0.2727272727272727,True,monthly,0.7272727272727273,624.0,191651.0,49.0,0.081060606060606,3.0,17.0,4.0,0.0,1,0.5
A-c1e51e,Company_173,FinTech,US,2024-10-02,organic,Basic,3,False,False,2390.5,28686.0,23.5,0.1,0.1,True,monthly,1.0,518.0,152228.0,36.0,0.1138888888888888,5.0,40.0,3.2,0.0,1,0.7933333333333333
A-fa3095,Company_174,FinTech,US,2023-09-03,ads,Basic,70,False,False,5769.166666666667,69230.0,70.0,0.0,0.0,False,annual,1.0,600.0,202100.0,42.0,0.1036706349206349,5.0,49.2,5.0,0.0,1,0.58
A-ad64c6,Company_175,DevTools,UK,2024-02-23,event,Pro,12,False,False,2451.333333333333,29416.0,24.33333333333333,0.0,0.0,True,annual,0.6666666666666666,215.0,79605.0,18.0,0.1333333333333333,4.0,34.0,5.0,0.0,1,0.8166666666666667
A-39b19f,Company_176,FinTech,US,2023-02-03,partner,Enterprise,1,False,False,1930.636363636364,23167.636363636364,30.818181818181817,0.0909090909090909,0.0909090909090909,True,monthly,0.7272727272727273,530.0,135061.0,37.0,0.1,6.0,47.833333333333336,4.25,0.1666666666666666,1,0.81
A-56962b,Company_177,EdTech,UK,2024-04-09,partner,Enterprise,163,False,False,7800.714285714285,93608.57142857143,163.0,0.1428571428571428,0.0,True,monthly,0.8571428571428571,271.0,81944.0,25.0,0.1238095238095238,4.0,37.5,3.0,0.0,1,0.4533333333333333
A-e60f9d,Company_178,FinTech,US,2024-08-26,other,Basic,29,False,False,3387.8,40653.6,36.13333333333333,0.0,0.1333333333333333,True,annual,0.9333333333333332,629.0,158587.0,24.0,0.0822222222222222,2.0,70.5,0.0,0.0,0,0.16
A-88c6ca,Company_179,FinTech,DE,2024-10-25,ads,Basic,5,False,True,921.2857142857144,11055.42857142857,16.0,0.0,0.0,False,monthly,1.0,446.0,130195.0,19.0,0.1464285714285714,1.0,56.0,0.0,0.0,0,0.12333333333333334
A-158f4e,Company_180,FinTech,IN,2023-03-03,other,Enterprise,61,False,False,3654.9166666666665,43859.0,61.0,0.0,0.0,True,annual,0.8333333333333334,453.0,124458.0,29.0,0.0972222222222222,5.0,27.6,4.333333333333333,0.0,1,0.6133333333333333
A-5b051a,Company_181,Cybersecurity,US,2024-08-05,event,Enterprise,22,False,False,583.0,6996.0,22.0,0.0,0.0,True,monthly,1.0,171.0,44864.0,17.0,0.2083333333333333,1.0,2.0,3.0,0.0,0,0.22333333333333333
A-296d7c,Company_182,DevTools,DE,2023-11-08,other,Enterprise,2,False,False,284.1428571428572,3409.714285714286,10.714285714285714,0.0,0.0,False,annual,0.7142857142857143,357.0,124753.0,18.0,0.195578231292517,5.0,50.4,3.75,0.0,1,0.38
A-1619f8,Company_183,DevTools,US,2024-05-20,organic,Pro,29,False,False,2827.1428571428573,33925.71428571428,32.714285714285715,0.1428571428571428,0.0,False,monthly,0.7142857142857143,432.0,142787.0,26.0,0.0416666666666666,3.0,42.0,5.0,0.0,1,0.58
A-a1b80b,Company_184,HealthTech,US,2023-11-27,organic,Basic,16,False,False,2161.8125,25941.75,21.8125,0.1875,0.0625,True,annual,0.75,749.0,222610.0,48.0,0.0766369047619047,4.0,41.0,4.0,0.0,1,0.7833333333333333
A-139c3b,Company_185,HealthTech,US,2024-11-21,organic,Enterprise,10,True,True,1128.375,13540.5,21.75,0.125,0.0,True,annual,0.75,478.0,150601.0,16.0,0.181547619047619,9.0,28.444444444444443,4.5,0.0,0,0.18333333333333332
A-702032,Company_186,HealthTech,US,2023-10-03,ads,Pro,28,False,False,1423.3333333333333,17080.0,28.0,0.1666666666666666,0.0,True,annual,0.8333333333333334,285.0,91776.0,15.0,0.0333333333333333,4.0,26.0,3.0,0.0,1,0.5266666666666666
A-7a0d69,Company_187,DevTools,DE,2024-06-15,ads,Enterprise,4,True,True,942.0,11304.0,15.818181818181818,0.1818181818181818,0.0,False,monthly,0.9090909090909092,606.0,179167.0,31.0,0.0886363636363636,2.0,29.0,5.0,0.0,1,0.7866666666666666
A-22d9d2,Company_188,DevTools,FR,2024-03-22,event,Pro,8,False,False,1339.0,16068.0,23.142857142857142,0.1428571428571428,0.0714285714285714,True,monthly,0.7857142857142857,782.0,239679.0,43.0,0.0853174603174603,6.0,16.0,4.0,0.1666666666666666,1,0.7233333333333334
A-b9eed8,Company_189,Cybersecurity,US,2024-02-23,organic,Basic,11,False,False,1507.0,18084.0,15.727272727272728,0.0,0.2727272727272727,False,annual,0.8181818181818182,623.0,168474.0,55.0,0.1484848484848484,5.0,29.2,3.75,0.2,1,0.49
A-dfbd31,Company_190,DevTools,UK,2023-12-04,partner,Enterprise,14,False,False,1791.357142857143,21496.285714285717,25.928571428571427,0.0714285714285714,0.0714285714285714,False,monthly,0.7857142857142857,599.0,182273.0,19.0,0.141156462585034,6.0,29.666666666666668,4.25,0.0,1,0.37333333333333335
A-8e47ca,Company_191,HealthTech,US,2024-02-15,organic,Pro,19,False,False,3124.4444444444443,37493.333333333336,21.11111111111111,0.1111111111111111,0.0,True,monthly,0.7777777777777778,441.0,133497.0,35.0,0.0529100529100529,5.0,33.4,4.0,0.2,1,0.6766666666666666
A-4437e4,Company_192,Cybersecurity,US,2023-09-16,event,Enterprise,3,False,False,1114.4375,13373.25,14.0625,0.25,0.0625,True,annual,0.9375,806.0,260271.0,43.0,0.0840773809523809,6.0,34.666666666666664,3.0,0.3333333333333333,1,0.7
A-779e4e,Company_193,HealthTech,US,2023-01-02,organic,Basic,5,False,False,2808.1,33697.2,28.9,0.2,0.1,True,annual,0.9,393.0,111038.0,20.0,0.1708333333333333,5.0,26.6,4.0,0.0,0,0.27
A-53f4e3,Company_194,Cybersecurity,UK,2024-06-14,event,Enterprise,13,False,False,1507.2,18086.4,25.8,0.0,0.0,True,annual,0.8,410.0,127529.0,45.0,0.05,5.0,28.6,4.0,0.0,1,0.8433333333333334
A-692f18,Company_195,EdTech,US,2024-03-28,other,Basic,5,True,True,1797.0588235294117,21564.70588235294,15.882352941176473,0.1176470588235294,0.0588235294117647,True,annual,0.7058823529411765,871.0,261911.0,55.0,0.1220588235294117,2.0,37.5,5.0,0.0,1,0.47333333333333333
A-13466a,Company_196,DevTools,AU,2023-10-22,event,Basic,2,False,True,2223.833333333333,26686.0,23.666666666666668,0.0,0.0,True,annual,0.8333333333333334,205.0,57539.0,14.0,0.125,3.0,32.333333333333336,4.333333333333333,0.3333333333333333,1,0.5233333333333333
A-1986ca,Company_197,HealthTech,IN,2023-01-30,ads,Pro,20,False,False,3951.571428571429,47418.857142857145,22.714285714285715,0.1428571428571428,0.0,False,monthly,0.5714285714285714,362.0,102382.0,23.0,0.125,7.0,36.57142857142857,3.4,0.0,0,0.19333333333333333
A-0cc442,Company_198,EdTech,US,2024-07-18,organic,Basic,45,False,False,4764.2307692307695,57170.769230769234,49.61538461538461,0.2307692307692307,0.0769230769230769,True,monthly,0.6923076923076923,765.0,230759.0,41.0,0.0852564102564102,3.0,37.0,3.0,0.0,1,0.67
A-c608c8,Company_199,DevTools,DE,2023-04-27,ads,Pro,3,False,True,1189.25,14271.0,17.0,0.125,0.125,True,monthly,0.75,445.0,144345.0,27.0,0.0900297619047619,2.0,59.0,3.0,0.0,1,0.37333333333333335
A-3be56b,Company_200,HealthTech,IN,2023-10-26,event,Pro,3,False,True,1420.0,17040.0,22.58333333333333,0.0833333333333333,0.0833333333333333,True,annual,0.75,528.0,169908.0,33.0,0.1680555555555555,4.0,40.25,3.5,0.0,1,0.7533333333333333
A-354f12,Company_201,FinTech,US,2024-04-28,ads,Pro,1,True,False,2222.25,26667.0,12.75,0.0,0.25,False,annual,1.0,158.0,48510.0,3.0,0.05,2.0,56.5,0.0,0.0,1,0.5
A-68f37c,Company_202,HealthTech,US,2023-07-15,ads,Basic,4,False,False,2689.1666666666665,32270.0,31.916666666666668,0.25,0.0,True,monthly,0.9166666666666666,624.0,202756.0,40.0,0.173051948051948,5.0,20.2,4.0,0.0,1,0.8166666666666667
A-aa9511,Company_203,DevTools,US,2023-10-10,other,Pro,23,True,False,4064.6666666666665,48776.0,34.0,0.0,0.0666666666666666,True,monthly,0.8666666666666667,625.0,189526.0,35.0,0.0861904761904761,2.0,56.5,4.0,0.0,1,0.8666666666666667
A-af0cd2,Company_204,Cybersecurity,IN,2023-01-03,other,Enterprise,19,True,False,587.2727272727273,7047.272727272727,25.818181818181817,0.0909090909090909,0.0,True,annual,0.8181818181818182,687.0,225366.0,33.0,0.1340909090909091,3.0,54.333333333333336,0.0,0.0,1,0.48
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,4350.333333333333,52204.0,51.333333333333336,0.1666666666666666,0.0,True,annual,0.8333333333333334,507.0,157547.0,34.0,0.0902777777777777,3.0,42.0,4.666666666666667,0.0,1,0.6666666666666666
